,household,caregiver_id,cpims_ovc_id,event_id
19,ae1ff881-bf28-471a-9a03-3efceed4d96a,105151.0,4282807.0,07c70f10-4976-42a2-af80-597bb9571a5f
20,ae1ff881-bf28-471a-9a03-3efceed4d96a,105151.0,4282821.0,224ed147-f6e7-4744-8b9e-11e7e00c0bb2
21,29d199db-2f32-4025-bb9b-94357558550b,105151.0,4282788.0,7549aad6-acc2-462e-a7a1-a0edc3e513f4
22,29d199db-2f32-4025-bb9b-94357558550b,105151.0,4282807.0,e6baea25-3670-4745-b531-72db104ce61b
23,,,,e314c4e2-37f3-49dd-9b4e-8a4cc2415202
24,,,,c32f1edb-2491-4a1a-8244-02c4138f3fe1
25,,,,6311c5cf-d3ba-4a9b-8340-ae0f800ea980
26,,,,8ed7381a-8b84-4599-a6be-9e840c11d3a4
27,208f8309-75ac-409c-a010-435b28503dd6,446009.0,4460015.0,d997be75-97cb-48bf-8012-720860216d7a
28,208f8309-75ac-409c-a010-435b28503dd6,446009.0,4460015.0,86167976-e2a1-4372-a186-b2ad06405a96
29,208f8309-75ac-409c-a010-435b28503dd6,446009.0,4460015.0,38a6ed83-2be5-4e78-bc8b-9f054af4bc35
30,208f8309-75ac-409c-a010-435b28503dd6,446009.0,4460015.0,923d8e12-5981-4498-937f-206caeaa9866
31,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,3372069.0,f645f735-c66e-4c8e-bc57-7b37ca5fb27c
32,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1044074.0,918987a6-6406-4f9e-bf20-269c65a896fc
33,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,3372069.0,2da22257-a7a7-4ff1-8a72-380dd371143b
34,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1041285.0,679ba32b-db98-443c-8173-90ffe1fbdaba
35,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1042659.0,97223643-5a42-4ffe-9a92-82107110ae40
36,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1043909.0,ec84e6b7-369c-4604-97b3-3c49f072846b
37,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1044074.0,6ebc2cee-1b52-45da-ab59-971a2af3ef8c
38,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,3372069.0,3ad71192-7562-49f4-bad0-7989a83e6257
39,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1041285.0,17725d01-9678-4340-aeac-c3142e42465e
40,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1042659.0,3c8580b9-c7f3-4958-8fd7-e6beda458ffa
41,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1043909.0,5da47039-86e4-456d-a86d-5d6d4046b400
42,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1044074.0,6d3d4df7-bbab-49c8-b520-e916d90b5987
43,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1041285.0,1902ec01-7113-4aa1-8eab-2ac92125797c
44,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1042659.0,565ab6fe-ee4b-4330-89db-7b3a39125422
45,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1043909.0,bfa97f9b-072b-463a-86c9-f4e3e11591de
46,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1041285.0,7eae7295-58af-46d6-b8d2-4f99793043ee
47,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1042659.0,a2402413-88f7-4193-8d64-d8ef907edd1a
48,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1043909.0,20969512-27be-4c98-82b0-3bab1b332119
49,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1044074.0,b40181fd-5539-468c-8b11-67b9a7fd0eca
50,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1041285.0,fa39b736-9b30-4536-8e34-3fe53c45c803
51,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1042659.0,cef81201-32f1-472c-b17e-5aacfcfc4741
52,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1043909.0,b568712c-a7cb-4fb8-96db-54abbcb6a909
53,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1044074.0,3abef92f-6a26-41aa-b454-146871c3549e
54,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,3372069.0,7ea2aeaa-745c-4294-bae8-f04ec0c5e6a7
55,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,3372069.0,461c9cab-1978-4ef2-bfdc-057842b7d5c4
56,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1041285.0,7d67331b-1c52-4bc4-9aa6-d8846c184030
57,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1042659.0,b3186606-78c8-4bb5-98a6-9188a240628e
58,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1043909.0,d35e87b5-e8d2-4049-8d64-8a34e15a0c4c
59,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1044074.0,166ebb61-2e0a-448b-a16a-3ef2a2e466ae
60,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,3372069.0,e73b3cfc-2118-4979-b31f-61adedaf8a1c
61,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1041285.0,186db696-8a7c-4782-a598-f8c49376d1b5
62,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1042659.0,cb47e5ac-1657-4349-9943-3e4385efa914
63,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1043909.0,092497cf-72a4-4320-9a53-5255a5c06fc1
64,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1044074.0,146fddfe-154f-4a71-bc52-9f455b3e7471
65,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1041285.0,651d53d7-4ee9-43b0-9c09-38fdcb6e882d
66,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1042659.0,58ea286b-4816-43bc-83ca-947c3cdac778
67,81a926fb-8c0e-4e01-9b31-61adb72a22f0,1031812.0,1043909.0,af07bff4-a3d0-470e-9d06-0642769d06da
68,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1039848.0,fa1a6b13-1c92-4040-afba-64a603c50393
69,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1044191.0,e4e681bb-abd2-417f-9da8-a8ca7df6a734
70,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1039848.0,0e67eaf0-f328-41ea-b700-a98d78a5c078
71,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1044191.0,ae4ec886-3bb7-40e0-b6de-0acbcc48ad1a
72,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1039848.0,a87c0bbd-12db-4396-855c-ee9a97057330
73,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1044191.0,5c8f31d5-9bc2-4709-b7e3-e06a86f547f5
74,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1039848.0,c069336d-a57d-4d9e-a300-6d6a99396428
75,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1044191.0,af2d9027-e277-4858-bfcf-2470a64d36bf
76,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1039848.0,1afb1c37-b221-4127-a321-debe9551e8f6
77,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1044191.0,6a97cde7-984a-4fe6-ab4c-bb4bcb3fcb4a
78,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1039848.0,b7a9f7d9-05a9-42a5-a492-ebd1abef09a4
79,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1044191.0,9c35dbf5-47ef-4cc8-a225-1f8427c5c4da
80,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1039848.0,ff976c07-e2fd-4e74-9a07-f0f5af452bc5
81,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1044191.0,23070dc3-5ee9-4855-a573-ecd55c4a6fb5
82,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1039848.0,0fb252a1-374d-4b9e-9e11-37d011d425f1
83,46c202aa-c943-4c77-8d38-0e7ba6ebb0bb,1031905.0,1044191.0,bb38955c-2e5c-4b1b-9d68-2042769d3cc1
84,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1035969.0,75a661f8-c792-4954-a071-efde51fb0a0b
85,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,3369430.0,5e12f18f-9078-45bb-9be4-852773e0a1b1
86,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1044308.0,746d3f6b-f031-4eea-81a1-2609b2024bab
87,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1035969.0,39ed6247-0231-4895-ba9a-be85dab31c91
88,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,3369430.0,d5f9951b-35b5-4df2-bb2b-dab9eb88a3b0
89,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,3369430.0,5d9b122b-c385-46f1-9791-6a6dbec72595
90,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,3369430.0,4a8f5610-fc2c-418b-a127-20bf83bd41e8
91,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1044308.0,399e5386-c24c-43d6-94ec-8e8757d0005f
92,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1035969.0,653d4830-b32c-4cce-9d32-016aca0ca1a8
93,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,3369430.0,72f23bef-9740-4e36-ad33-6ea20cc8c8ec
94,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1044308.0,fe744ab7-70f0-408b-8c9e-59701b87a3d7
95,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1044308.0,ed89dc23-ab97-4dbf-9b60-56730f9f50aa
96,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,3369430.0,e5632aca-ddf2-4683-a749-8b5ef25fc92f
97,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1044308.0,15b37fe0-ca09-4dd1-81f6-bae0d6322bb8
98,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,3369430.0,943f30d2-0504-43c9-b947-dffb62865f15
99,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1035969.0,fb3690b4-7fee-4559-812d-a833f47a2004
100,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1044308.0,b2d4e677-2f70-4517-9a5a-f9ee7230f90b
101,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1035969.0,e230b3e5-fc3e-412b-a379-ff6c0b9b5ba9
102,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,3369430.0,477afb2a-3fc4-4e70-a745-03f06101ee16
103,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1044308.0,c03ebe11-e8e4-4674-acb4-7353e46f9678
104,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1035969.0,e6ad2b0f-af3f-4172-b4aa-7c534bc252c8
105,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,3369430.0,41a01a84-96d1-4d1b-adf7-7951251e81f4
106,99dd660f-5fa6-4922-a96d-386a6e4d3341,1031908.0,1044308.0,9b35d948-aa7f-4fd5-8270-8a3587a2fee7
107,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1037245.0,c7dd0890-a9ac-4beb-89d1-a96298dd7000
108,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1040500.0,a6e0d8bd-fdd7-45ef-9245-ba6936eb6a15
109,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1037245.0,1f765961-6ebb-4fe4-bda5-17491065ed5f
110,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1040500.0,518a9c7f-50a0-4ce8-bc90-5d621a4c2ca4
111,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1041920.0,9c5d97f3-59c6-4088-ba67-daae0704fb4f
112,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1037245.0,7e750759-0fbc-441e-b9ee-a34658dcce4d
113,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1040500.0,9b6a3992-b54a-42e9-ba76-2fe720ba46d6
114,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1041920.0,30647f6b-6063-480e-9940-16e255e9b91b
115,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1041920.0,3c0ee502-93e0-4db1-b11d-54e24f58d62a
116,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1041920.0,95cbae6a-58bf-4122-8261-e651d7196ca0
117,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1037245.0,159f72be-13f7-4cc1-ac63-0d05bc7b8c50
118,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1040500.0,8de4689f-826e-498b-bb1d-e217cb212adc
119,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1037245.0,e97d9162-a403-49f5-b8d3-f584f6f4c46c
120,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1040500.0,2138d5a8-80b6-493c-a4a6-3cf6615a8c5a
121,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1041920.0,f3293fe6-69fb-470b-ba71-5fc1366206ad
122,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1037245.0,4ba1fec3-4588-4772-829f-f96b7fb73180
123,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1040500.0,cb82779f-fd27-494a-850e-8c7dbb67568d
124,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1041920.0,a10882cd-14f7-4869-97b3-b1aeb0969f21
125,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1037245.0,ac790988-824c-4297-a72a-5ef5bef29eab
126,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1040500.0,afa3e037-d0cc-437c-86db-2344837fec94
127,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1041920.0,9d4cdb52-71f3-4fa6-a92d-2b3d2598e8f2
128,848647ba-7db1-46e2-a401-6d5cedfb0426,1031932.0,1041920.0,e69ad994-b0ea-4211-a0f0-f5d3f2d58e1d
129,35e24313-fa28-4460-9f0a-c3494b28c1f9,1031972.0,1040183.0,b722c51a-ec0c-4638-90fd-a39424caa0c4
130,35e24313-fa28-4460-9f0a-c3494b28c1f9,1031972.0,1040183.0,2bc4b27f-4ed4-4191-bb1f-30056f082c06
131,35e24313-fa28-4460-9f0a-c3494b28c1f9,1031972.0,1040183.0,0cd25923-d734-4455-9c1e-6fc12f2e703a
132,35e24313-fa28-4460-9f0a-c3494b28c1f9,1031972.0,1040183.0,90c0c855-0b51-45af-9a5c-d2dddb9e8a0c
133,35e24313-fa28-4460-9f0a-c3494b28c1f9,1031972.0,1040183.0,6eca3223-c830-448a-a641-306714d4f782
134,35e24313-fa28-4460-9f0a-c3494b28c1f9,1031972.0,1040183.0,7ec4555d-9af6-4217-81eb-b1bf9c795a5b
135,35e24313-fa28-4460-9f0a-c3494b28c1f9,1031972.0,1040183.0,1bf5e7ec-1b62-4018-9a5d-fd93558db129
136,35e24313-fa28-4460-9f0a-c3494b28c1f9,1031972.0,1040183.0,39aff6d4-7cab-49fd-9514-bed7aa302138
137,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1039920.0,a1d614fa-d6f9-4dd3-8bd6-e001d388da0e
138,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1043952.0,415d3fb5-a597-4fc2-b9bd-b0b98dc981e4
139,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1039920.0,f3f7a284-a8cf-483c-8c81-618947fbfdcf
140,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1043952.0,0fc0c495-34ec-4667-b43e-619c63f237a1
141,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1039920.0,31bd7f54-6a83-4a05-9a3f-349a0b4caa30
142,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1043952.0,68a5f288-2725-4317-901e-d5bf07988dbc
143,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1039920.0,5d892b83-7b57-4060-9800-f04d8cb1def1
144,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1043952.0,d5812b2f-db52-4229-9e8f-2f49ecc175aa
145,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1039920.0,86a2d784-7ba7-45f5-95de-6afda9130d71
146,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1043952.0,62c24ca3-6d4d-44a3-8e25-c36e70d14b4b
147,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1039920.0,65ac8820-939e-41d7-8b27-3c3317ff5db2
148,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1043952.0,93301448-855e-4291-9fa0-73db40e7dcf3
149,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1039920.0,50f7296d-6469-4f27-897f-371463648350
150,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1043952.0,2fc7d150-3a8d-4e9e-9966-23bf3634ac3d
151,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1039920.0,8d682535-6c85-4900-a181-be8ca5e47589
152,3dab907d-38c7-4310-b1cd-bdcf7dbab05c,1031988.0,1043952.0,f3b06a35-7456-4236-a90e-be05bec75fcf
153,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1038670.0,f04c636f-46a5-411b-a0d9-3b97b002ed49
154,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1038670.0,733d58a5-cadf-4fed-9154-a7a1657d6216
155,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1041187.0,0fd207ff-5282-4a3e-adaf-2fdbd40b7265
156,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1038670.0,b2849e0a-8f49-4b28-8d4c-1be0d5936597
157,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1041187.0,a138f6d8-7967-4e4f-b88d-4ae5599b5346
158,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1041187.0,9d0d2cb6-bc97-4284-83dd-64038427e5fe
159,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1041187.0,f5193f74-2476-4566-9197-ff836395d0c7
160,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1038670.0,6ea37528-8673-4aab-94c0-47cafe674d1b
161,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1041187.0,4cc7d8f0-f401-428a-826c-1cb0bcf711d2
162,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1038670.0,7acee29c-cb05-493f-8a05-dca8a3a1a860
163,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1038670.0,91aa28c9-a95e-4476-916f-adbcf83e4aeb
164,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1041187.0,706187b0-a829-449c-bddb-511cc498a1ae
165,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1038670.0,a569bd32-8fb8-4c10-ac5b-cd9a18f6b0a8
166,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1041187.0,5a563fe5-0206-4a6c-aa0d-b47d12efc335
167,0d994cef-c902-453b-bda2-dbae654374c2,1031990.0,1041187.0,087ae26c-1f6b-40ca-834a-fb3161428ce8
168,952f5df7-de4d-4f0d-afaa-2560f4e47644,1031996.0,1044900.0,d316b50b-71c3-408f-b54c-b89f285d7fb6
169,952f5df7-de4d-4f0d-afaa-2560f4e47644,1031996.0,1044900.0,025e1343-d4c6-4e2d-9223-4457fc82b0fc
170,952f5df7-de4d-4f0d-afaa-2560f4e47644,1031996.0,1044900.0,40ced239-d42f-4d1a-b53f-e2494da28f2b
171,952f5df7-de4d-4f0d-afaa-2560f4e47644,1031996.0,1044900.0,d55b93b6-4903-47b2-a2a4-cd357ac3fa99
172,952f5df7-de4d-4f0d-afaa-2560f4e47644,1031996.0,1044900.0,2e06f768-da04-44a7-b24f-b2fb33da5969
173,952f5df7-de4d-4f0d-afaa-2560f4e47644,1031996.0,1044900.0,ddd89f86-17d1-46a0-bb53-71df2f9a18d3
174,952f5df7-de4d-4f0d-afaa-2560f4e47644,1031996.0,1044900.0,45cef5d3-08bd-46c9-9c06-5edb3c0a482a
175,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1039617.0,bc878e57-588d-465a-aab0-f2c94ba3e494
176,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1039617.0,4ee3a1db-6388-4827-ad92-761ef85a8516
177,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1042726.0,2c2ba210-7dd5-4a38-8cc8-aa32986666b3
178,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1045248.0,71ea5ce9-1658-480f-85c1-d18b5ded1d88
179,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1039617.0,3301d704-8eba-4bc9-8156-c69bd83351be
180,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1042726.0,97f97562-dd0d-4312-a3ad-36da40f4a659
181,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1045248.0,a9fce866-bf9d-41f0-a056-4a17a9b59d9c
182,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1042726.0,26b9bb1a-fa5f-46b3-9f00-e9debee0ecc4
183,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1045248.0,bcfb8cb2-6295-43e3-bbfa-d04df94330b1
184,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1042726.0,e22762e5-d13c-4a67-a057-7da05e7caac5
185,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1045248.0,a965b887-8546-4961-885f-67a26e66bd18
186,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1039617.0,598834f2-773c-4685-a336-2f74b8577912
187,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1039617.0,dc75b961-e26a-4a2f-98d6-7ad367fe5821
188,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1042726.0,57dab776-9cc0-4a02-9d9f-3e420d82f15f
189,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1045248.0,7ff5eaae-3734-42eb-90c9-cee62af82eab
190,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1039617.0,e60b1178-8301-4631-afe6-de6a925f7fd4
191,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1042726.0,889cdd5c-e7ef-4473-ae02-f182076e9089
192,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1045248.0,434f870a-a9de-4d4e-b9e7-4ddeb3370222
193,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1039617.0,4158104b-7559-42ba-ad1b-feb825331df2
194,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1042726.0,1e5dd8d6-7a78-473e-b05f-3b0f5d0a747c
195,65afb873-7cc1-43e6-b09c-f318ba61290d,1032000.0,1045248.0,b8f4aaa3-15ad-419f-9c73-0c6b81225b3e
196,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1037498.0,2fd75501-b291-4c07-8209-0da5a20ffbe0
197,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1037498.0,f4a37795-830d-43ab-8359-562a724b4d82
198,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1043390.0,b6cb7ada-4ee3-4c3c-b46b-b905ae3f1b58
199,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1037498.0,5abb9727-b318-4f10-82d9-351c9508bc19
200,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1043390.0,88c97f57-c0e4-4730-9b5b-b1c52366ea4c
201,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1043390.0,35ea01b3-8ae9-4098-874d-26b3216a64b7
202,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1043390.0,fb8014b1-2e07-4ff5-9150-114508dcf5a9
203,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1043390.0,1d240f4d-4085-4d80-89e9-961e357c698d
204,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1037498.0,458f8104-ca96-420c-b630-84af68e1ff76
205,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1037498.0,21d53c48-e5f5-4be3-90e7-e8ec2c38369c
206,d7c18fae-3618-49fc-abda-ebe97e626bac,1032031.0,1043390.0,21ccf150-b92f-4597-9203-833fc567e946
